@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric

@data
402,'2019/05/23 19:17:28:194',8,297.905792,203.2323,300.075836,227.88858,303.859985,252.353577,307.943481,277.003998,313.641602,301.838104,321.968231,326.252441,333.639771,349.563232,350.227814,368.304688,372.698456,376.407898,395.392151,369.560516,412.01239,349.828094,423.339905,325.377197,431.768433,300.463928,439.322418,276.649628,446.236603,253.809875,452.287476,231.1371,456.043335,207.987503,317.982147,152.517914,328.221985,144.127426,341.459656,140.670593,355.345001,141.702988,368.559753,146.257675,405.269531,150.474136,416.843719,146.75058,429.078278,146.355316,440.815887,149.202072,449.921356,156.337646,387.402374,183.25914,386.876678,198.947128,386.283997,214.557434,385.611176,230.037354,369.066986,242.96019,376.36441,245.609985,384.118622,247.18335,391.242279,246.649719,398.040924,244.969254,328.272736,179.343307,338.770874,170.156662,352.765625,171.39534,361.395782,182.31665,350.139313,186.72699,337.941162,186.339371,411.093536,185.225174,420.590515,175.856201,434.075043,176.082306,442.868683,186.521851,432.92984,192.303482,421.281158,191.144897,354.388062,290.830688,359.13736,276.774719,369.091431,266.526337,382.230072,267.266083,394.233643,268.218231,401.64035,279.748871,402.568207,294.703552,398.610443,307.231445,390.664734,317.243652,378.604156,320.549561,366.022675,315.51947,358.281708,304.355713,368.482208,279.559509,381.317047,278.266327,392.215851,281.316833,390.916168,299.473236,379.674164,303.73288,367.768219,297.910492,1
403,'2019/05/23 19:17:28:245',8,297.531464,200.685791,299.515747,226.153076,303.270996,251.455688,307.632782,276.829132,313.671814,302.297485,322.307556,327.363434,334.431732,351.280243,351.57132,370.439392,374.855927,378.400452,397.73645,370.918793,414.269775,350.514313,425.241943,325.321564,433.050323,299.678406,440.130707,275.40863,446.773987,252.181458,452.48941,229.073532,455.881409,205.557693,317.336395,151.346649,327.863556,142.629349,341.477661,138.917328,355.769867,139.928925,369.319153,144.718155,405.09433,148.698227,416.899811,144.99234,429.369202,144.792999,441.205994,148.100937,450.210724,155.736526,387.251373,180.408325,386.676514,196.771515,386.045227,213.046936,385.362,229.185059,369.115082,241.981842,376.286438,244.305862,383.8414,245.668198,390.792145,245.289413,397.464691,243.898895,327.798431,179.264481,338.758057,170.570663,353.022583,171.761948,362.194366,182.038376,350.500732,186.167786,337.933594,185.903534,409.949921,184.847549,419.89566,176.190506,433.656097,176.475464,442.957306,186.528336,432.572968,191.840958,420.58493,190.563477,354.665985,292.45816,358.606598,277.155518,368.42395,265.787811,381.948395,266.225189,394.338287,267.390411,401.677307,279.969727,401.939819,296.167297,398.674805,309.890808,391.074036,321.176025,378.598328,325.005707,365.455292,319.575256,357.985016,307.138702,367.626343,279.585327,381.131866,277.708862,392.711365,281.266632,391.457184,302.28067,379.527527,307.227417,366.938507,300.75589,1
404,'2019/05/23 19:17:28:294',8,297.439453,198.953766,299.177887,223.939133,302.754364,248.781845,307.092834,273.872406,313.127838,299.440338,321.37619,324.832916,332.773712,349.374817,349.113373,369.389221,371.806641,378.361328,394.756439,370.801758,411.447266,350.101074,422.866333,324.69223,431.536957,298.979187,439.609039,274.588745,446.963776,251.353912,453.099731,228.346817,456.776001,204.883911,317.556458,151.187683,327.965271,142.560318,341.566132,138.942734,355.867737,140.135895,369.442322,145.054001,404.600769,149.310242,416.63385,145.340317,429.322632,144.907639,441.390442,148.016037,450.6073,155.48381,387.227661,181.020981,386.555634,197.087555,385.832123,213.06778,385.055298,228.890808,368.600586,241.926117,375.818817,244.367065,383.424866,245.837463,390.466827,245.449753,397.258484,244.023056,327.901794,179.195557,338.705872,170.606033,352.799866,171.848175,361.819794,181.897003,350.284821,186.168259,337.866241,185.866714,410.461639,184.94751,420.353333,176.501877,433.988892,176.867432,443.09552,186.836273,432.792053,192.179245,420.915314,190.848648,353.744873,292.74939,357.595032,277.083984,367.6026,265.479614,381.381531,266.185455,394.070465,267.320648,401.341431,280.28891,401.191132,296.791748,397.955078,311.570007,390.049896,323.593201,377.109619,327.647797,363.807648,321.711304,356.478027,308.454803,367.061859,280.056091,380.354309,278.532135,391.700592,281.920319,390.141022,303.135376,378.373932,308.365204,366.132721,301.451599,1
405,'2019/05/23 19:17:28:345',8,297.330566,198.703659,299.363678,224.459686,303.391571,250.055588,308.54892,275.558502,315.824951,300.90448,325.582336,325.667053,338.460175,349.443848,356.040527,368.581512,379.808441,375.990753,402.226868,367.634277,418.05545,346.833374,428.286377,321.497253,435.334686,295.896179,441.810791,271.83905,447.917114,248.808914,453.020355,225.864792,455.796509,202.594864,317.009094,150.766052,327.713379,142.010544,341.548645,138.428925,355.996735,139.702286,369.61969,144.836472,405.040894,148.396072,416.816193,144.558456,429.280487,144.191528,441.083252,147.548721,449.898865,155.37709,386.828918,180.843369,386.341797,196.968079,385.812927,212.996887,385.255188,228.889023,368.870544,242.041626,376.088348,244.335251,383.685822,245.59462,390.815979,245.192886,397.626709,243.714066,327.744202,178.957794,338.86734,170.088989,353.396088,171.471817,362.540741,182.269989,350.671143,186.582291,337.906952,186.251785,409.386536,184.856781,419.248077,175.58699,433.275146,175.588028,442.785858,185.835342,432.380951,191.761429,420.201904,190.732376,355.16452,292.088776,358.539093,276.455505,368.175781,264.708313,381.85257,264.950195,394.522797,266.052002,402.101563,278.90155,402.426025,295.532501,399.968079,311.075165,392.531006,323.949554,379.464233,328.449554,365.483643,322.651062,357.936188,308.603485,367.542053,278.902252,381.249268,276.771027,393.294525,280.300415,392.443481,303.870911,380.069763,309.563568,367.007843,302.545715,1
406,'2019/05/23 19:17:28:395',8,297.850891,198.14418,299.54306,223.93663,303.193176,249.604675,307.909546,275.274323,314.506683,301.091309,323.230927,326.740814,335.041901,351.806702,351.84552,372.337067,375.388367,381.01123,398.714447,372.81134,415.309296,351.285522,426.287384,325.037964,434.257111,298.679688,441.613281,273.839478,448.392548,249.997131,453.908844,226.229706,456.957397,202.088104,317.160065,150.797668,327.551697,141.838593,341.220978,138.032074,355.593109,139.15593,369.195953,144.102997,405.298798,147.876358,417.22467,143.942108,429.828247,143.555954,441.776855,146.864319,450.773865,154.633728,387.17868,180.073502,386.613495,196.372665,385.996246,212.572556,385.322418,228.627106,368.976227,241.960922,376.152405,244.234085,383.698761,245.541946,390.729858,245.197571,397.49881,243.830276,327.750641,178.351089,338.733673,169.323242,353.208344,170.692291,362.217102,181.452057,350.476227,186.081284,337.776794,185.739075,410.208008,184.160675,420.044189,174.86647,434.08548,174.972488,443.449005,185.352631,433.080231,191.450104,420.907806,190.339874,354.334229,293.849274,357.554657,277.217316,367.479553,264.856842,381.571228,265.216858,394.646118,266.51358,402.124054,280.169464,401.763519,297.700958,399.513336,314.963593,391.715515,329.187592,377.812012,333.965881,363.42276,327.460052,356.137817,311.993073,367.191254,280.266083,380.667267,278.216888,392.334412,281.950745,391.07196,306.914063,378.872681,313.019165,366.18924,305.348389,1
407,'2019/05/23 19:17:28:431',8,295.83606,197.0112,297.335175,222.474319,300.739532,247.827576,305.618408,273.154755,312.726349,298.63028,321.514923,324.010712,333.097839,348.924194,349.276367,369.81839,372.397705,379.189392,395.864777,371.277252,412.79126,350.062195,424.516418,324.385284,433.428131,298.461212,442.025726,273.944641,449.683258,250.18338,455.694153,226.397949,459.199371,202.192032,316.459198,151.250824,326.926453,142.101196,340.841003,138.318192,355.413666,139.88884,369.088684,145.357254,405.885773,149.747742,418.182678,145.354004,431.211517,144.675507,443.539368,148.115448,452.732391,156.220734,387.32486,182.45369,386.597748,198.766342,385.814423,214.975891,384.97403,231.043655,368.066864,243.128464,375.32785,245.989288,383.098053,247.613525,390.468231,247.146957,397.488373,245.347885,327.421387,179.428619,338.253326,171.367569,352.176727,172.814987,360.899994,182.588333,349.43222,186.932297,337.124115,186.466202,412.155975,185.969849,421.823914,177.758911,435.350586,178.08342,444.520599,187.662476,434.346985,193.241577,422.529785,192.054474,352.831757,294.268677,356.500977,278.969574,366.623047,267.496216,380.684296,268.130005,393.687256,269.517456,401.082336,282.570343,400.906677,298.833557,398.61911,317.326019,390.579224,332.921417,375.720245,338.195953,360.718811,330.707489,353.87677,313.666779,365.65329,280.731201,379.667664,278.939545,391.754578,282.806732,390.161835,312.2724,376.937134,319.622589,363.640411,310.281036,1
408,'2019/05/23 19:17:28:495',8,295.430634,195.899887,296.903412,221.122787,300.475769,246.225143,305.777985,271.424774,313.505493,297.079681,322.696533,322.931946,334.397675,348.601349,350.774414,370.179199,374.261688,379.872589,397.37912,371.764191,414.040619,350.607269,425.390106,324.783264,433.816956,298.587067,441.760834,273.580719,449.075073,249.431396,454.981293,225.36998,458.464172,200.917374,317.154266,150.450867,327.411133,141.563904,341.029419,137.803192,355.350525,139.166992,368.80072,144.39389,405.906189,148.336929,418.238617,143.969193,431.237976,143.35759,443.486328,146.859283,452.595123,154.898026,386.896698,181.266159,386.433716,197.854874,385.93103,214.341293,385.37973,230.671753,368.373657,242.64003,375.502197,245.271973,383.07547,246.772202,390.418243,246.283035,397.440643,244.575928,327.730682,179.103165,338.573425,170.903717,352.582001,172.312332,361.432556,181.955643,349.938782,186.368713,337.555756,186.038376,411.528473,184.896179,421.405579,176.590958,435.101349,176.949066,444.443237,186.542114,434.092926,192.0784,422.112579,190.952148,353.631073,293.630127,356.931793,277.927368,366.903168,266.272858,380.944946,266.937408,393.9263,268.159363,401.31665,281.327484,401.031677,297.829498,398.774567,316.255798,390.81012,331.696259,376.243225,337.025116,361.432404,329.694458,354.635132,312.88269,366.068939,280.226807,379.861542,278.506531,391.702026,282.091644,390.165375,310.266296,377.310394,317.456665,364.287445,308.424896,1
409,'2019/05/23 19:17:28:546',8,295.8013,193.903595,297.055695,218.833145,300.468445,243.651276,305.65329,268.732178,313.20285,294.617004,322.058624,320.839111,333.278046,347.05014,349.195068,369.172424,372.303223,379.542542,395.449829,371.41394,412.224518,350.093048,423.846161,324.038971,432.852692,297.782715,441.383057,272.664764,449.075317,248.556625,455.205292,224.648148,458.833435,200.329788,317.489929,150.818344,327.708893,142.254883,341.256195,138.722076,355.497772,140.20929,368.898682,145.470108,405.157806,149.511002,417.671783,145.106674,430.811279,144.438217,443.180908,147.849579,452.360748,155.773331,386.674408,181.890518,386.175446,198.342056,385.639313,214.684296,385.058899,230.850113,367.857941,243.041901,375.115021,245.700256,382.797119,247.237961,390.245941,246.747452,397.400665,245.042816,327.524445,179.182663,338.420654,170.990585,352.476166,172.426529,361.422668,182.008926,349.864227,186.379059,337.427429,186.025467,410.825714,185.082703,420.845551,176.850723,434.613983,177.220795,444.004059,186.785583,433.542023,192.248474,421.482178,191.076614,353.529266,293.905396,356.713165,278.001495,366.707275,266.262939,380.761139,267.19281,393.805054,268.209351,401.110352,281.441284,400.555237,298.027313,398.267517,316.731232,390.163116,332.170013,375.626709,337.494843,361.031555,330.083191,354.316193,313.311615,365.904053,280.911743,379.577515,279.57196,391.333527,282.818298,389.614807,309.532562,376.916901,316.574158,364.161377,307.664612,1
410,'2019/05/23 19:17:28:579',8,294.306549,195.023666,295.591156,220.675049,299.069763,246.208176,304.527679,271.763611,312.595673,297.766052,322.184967,324.092438,334.41684,350.223694,351.391052,372.12207,375.623413,381.784424,398.921906,373.593384,415.738525,352.493347,427.085846,326.518036,435.160095,299.963928,442.562286,274.49884,449.474579,249.797775,455.107513,225.125702,458.417145,200.106552,316.665039,150.81987,326.944916,142.231644,340.423523,138.690048,354.536041,140.133667,367.723419,145.41716,405.721222,149.132843,418.163177,144.741638,431.258148,144.14798,443.551666,147.870712,452.594635,156.182007,385.893585,182.150238,385.555878,198.936508,385.18634,215.611404,384.791321,232.139893,367.637115,244.206757,374.775116,246.831329,382.360474,248.275177,389.86319,247.732178,397.009766,245.914978,326.779358,180.198425,337.637024,172.321167,351.526184,173.710892,360.424133,182.923676,348.959686,187.231186,336.612579,186.94075,411.077911,185.769318,420.996185,177.787384,434.615356,178.158356,444.119568,187.360275,433.736511,192.698135,421.741791,191.647507,353.946381,295.48999,357.006989,279.936005,366.744965,268.332581,380.612518,268.934204,393.462891,270.029205,400.874054,283.00531,400.77951,299.241028,398.769257,318.046356,390.995575,333.925354,376.372375,339.512512,361.420532,332.163025,354.751587,315.04007,365.800751,281.982361,379.623322,280.149109,391.587769,283.632599,390.22226,312.643585,377.187042,320.161957,364.031006,310.956665,1
411,'2019/05/23 19:17:28:645',8,295.627686,195.666351,297.146454,221.214508,300.885101,246.641754,306.504456,271.925873,314.674713,297.208588,324.632568,322.328552,337.175751,347.168945,354.293854,367.742554,378.208557,376.204224,400.996216,367.608063,417.111053,346.448761,427.904205,320.86673,435.697296,295.134705,442.947174,270.676453,449.529968,246.898773,454.678528,223.087708,457.368073,198.934814,316.232513,151.582458,326.669708,142.858444,340.312317,139.234863,354.586182,140.570862,368.009094,145.733109,404.562439,148.964371,416.620483,144.680939,429.38031,143.981735,441.486755,147.288589,450.61618,155.146332,385.587158,181.268539,385.151947,197.476151,384.6987,213.568573,384.221954,229.525314,367.575378,242.923019,374.728516,245.249313,382.270752,246.470978,389.59787,246.067139,396.620789,244.47644,326.608032,179.885178,337.609833,171.881348,351.703705,173.231293,360.792816,182.76976,349.148041,187.023346,336.624237,186.767853,410.099426,185.107773,419.928925,176.752548,433.687103,176.843079,443.348236,186.139633,432.980316,191.757629,420.889832,190.837708,354.074982,293.738098,356.937714,277.679565,366.571167,265.595093,380.448212,265.964203,393.431458,267.008453,401.041016,280.296661,401.074951,297.207275,399.483734,316.331299,391.821381,332.289429,377.283173,337.825409,362.194489,330.85379,355.06723,313.723175,366.007416,280.699615,379.658264,278.714172,391.726868,282.099487,390.778717,309.228729,378.026184,316.303955,364.881012,307.850372,1
412,'2019/05/23 19:17:28:695',8,295.973358,195.076797,297.684479,220.934708,301.604156,246.669327,307.342163,272.193512,315.619904,297.57193,326.052094,322.499084,339.310516,346.798065,357.028168,366.600189,381.204498,374.276001,403.706879,365.23941,419.478088,344.045105,429.861908,318.439728,436.978271,292.609497,443.536438,268.283722,449.522888,244.792877,454.182709,221.32666,456.412201,197.541656,315.861389,152.164764,326.573761,143.618042,340.349304,140.105148,354.713287,141.51149,368.222351,146.788361,403.302368,149.961304,415.15799,145.598724,427.76651,144.740128,439.812988,147.758743,449.118073,155.245865,385.220367,181.820663,384.783722,198.048584,384.330597,214.15976,383.870056,230.146927,367.49115,243.305801,374.659119,245.598816,382.218536,246.759995,389.552307,246.308334,396.555359,244.626999,326.46875,180.585709,337.389404,173.156052,351.159668,174.414673,360.246826,183.35112,348.725983,187.205444,336.412872,187.013214,410.104034,185.523834,419.706116,177.731873,433.082153,177.720291,442.715576,186.403122,432.5578,191.611954,420.741333,190.790955,354.706055,294.365845,357.183868,278.073456,366.602234,265.644867,380.496613,265.807861,393.556641,266.797882,401.272644,280.285522,401.343903,297.566345,399.994934,316.310913,392.669769,332.046173,378.419678,337.655151,363.329224,330.953491,356.044556,314.105042,366.318756,280.884155,379.934692,278.667633,392.172516,282.020996,391.527069,309.097137,378.884125,316.190002,365.691101,307.977997,1
413,'2019/05/23 19:17:28:744',8,295.151855,194.47496,296.560974,219.59848,300.058777,244.603882,305.503357,269.232574,313.709534,293.132507,324.598175,315.937347,338.614899,337.51358,356.431946,354.91275,379.875214,361.347229,401.647491,353.27478,417.251587,333.974609,428.295593,311.013123,436.345337,287.61676,443.598633,265.200104,449.631073,242.977585,454.020538,220.585434,455.941223,197.853516,314.981445,153.463486,326.122772,144.829468,340.220367,141.272461,354.852661,142.670639,368.631439,147.925629,401.702759,150.670898,413.527039,146.30513,426.170349,145.37645,438.348267,148.253952,447.982635,155.65593,384.493256,182.311417,383.960083,198.144104,383.434814,213.869675,382.908569,229.501709,366.526245,242.295395,373.821747,244.479874,381.479431,245.497162,388.786102,245.189514,395.809723,243.619431,325.5177,181.307007,336.588318,174.236252,350.286163,175.582733,359.385986,184.491104,347.785217,187.877975,335.517059,187.605255,408.938812,186.425903,418.417023,178.600296,431.687195,178.270508,441.535736,186.521225,431.46106,191.792511,419.696716,191.104065,352.899506,292.275543,356.127014,276.329742,365.898407,263.923492,380.015839,263.9039,393.171417,264.924164,401.204346,278.216003,401.938599,295.125122,400.207153,313.469666,392.510315,328.823517,378.038574,334.106842,362.719574,327.847595,354.875488,311.546143,365.037811,278.89975,379.552979,276.497559,392.559174,279.940125,391.904175,306.506561,378.52301,313.200256,364.491394,305.54361,1
414,'2019/05/23 19:17:28:795',8,294.915344,195.334808,296.729614,220.26622,300.435028,245.072968,305.56076,269.544556,313.128021,293.315704,323.894806,315.676697,338.223541,336.156189,356.360748,352.205811,379.456726,357.968048,401.265015,350.27475,417.182617,331.664368,428.499084,309.180939,436.549072,285.888916,443.498322,263.533051,449.274292,241.566376,453.629791,219.503128,455.562531,197.133682,313.823547,153.620071,325.113586,144.960754,339.348145,141.43483,354.113708,142.806915,368.058258,148.018997,400.393494,150.873032,412.336334,146.520508,425.124573,145.576447,437.467163,148.40683,447.238495,155.847809,384.104645,181.951141,383.600403,197.897171,383.087006,213.742996,382.565613,229.49115,366.878387,242.283585,374.055206,244.403503,381.579346,245.403717,388.606293,245.044586,395.341614,243.490417,324.740906,181.314102,335.858368,173.834244,349.763794,175.076416,359.069397,184.39006,347.346008,187.845383,334.92865,187.612396,407.779816,186.234055,417.32135,178.050766,430.717987,177.635544,440.59259,186.177032,430.463074,191.533112,418.615845,190.840759,353.778503,290.735596,357.435211,275.968903,366.825836,264.281982,380.201019,264.363251,392.652924,265.101929,400.446167,277.523926,401.714111,293.264221,399.14566,308.26709,391.756805,320.73938,378.814758,325.145325,364.950134,319.962097,357.04364,306.6633,366.157776,278.152374,379.859955,275.962738,392.162933,279.045319,391.565216,300.882111,379.224701,306.31546,366.096039,300.112396,1
415,'2019/05/23 19:17:28:845',8,294.43924,193.433609,296.198639,218.379623,299.857574,243.218048,305.066223,267.785553,312.7117,291.83783,323.327606,314.608917,337.411224,335.634308,355.266663,352.327057,378.276001,358.65509,400.281586,350.813751,416.314545,331.877441,427.738403,308.987854,436.040039,285.377777,443.303558,262.733521,449.224884,240.609848,453.497559,218.459671,455.331299,196.013641,313.525299,153.532913,324.707184,144.862656,338.924408,141.296616,353.720551,142.700821,367.697784,147.967743,399.320068,150.685028,411.227875,146.340729,423.963348,145.414108,436.203339,148.260437,445.805298,155.635483,383.627289,181.267319,383.216309,197.443466,382.784424,213.527267,382.329681,229.508316,366.518097,242.003326,373.760254,244.183228,381.36496,245.217407,388.396088,244.80513,395.106384,243.170029,324.686951,180.703369,335.73056,172.875946,349.749512,174.143631,358.991608,183.811234,347.289551,187.560532,334.840729,187.313217,405.710144,185.712509,415.207916,177.116028,428.744324,176.568497,438.59198,185.392029,428.486145,191.160034,416.576172,190.506729,353.53714,290.452759,357.057709,275.863586,366.393433,264.238922,379.804352,264.412354,392.270233,265.06601,399.953125,277.414948,400.992889,292.984375,398.641449,308.279022,391.353119,321.064758,378.271851,325.641388,364.356232,320.209015,356.629333,306.578522,365.770874,277.58905,379.450073,275.453156,391.679871,278.504669,391.104431,301.515442,378.745636,307.332214,365.639771,300.71167,1
