@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
637,'2019/06/10 17:34:45:128',18,254.966385,194.619415,253.980591,214.279587,254.472748,233.946106,255.652512,253.617218,258.57663,273.412903,265.602661,292.52298,277.167023,309.234772,292.514862,322.361694,311.606934,328.346802,331.463013,327.273834,349.307617,318.534698,364.572968,305.604218,376.05423,289.125244,383.21814,270.008453,388.592773,249.932785,393.56189,229.585617,397.377594,209.040314,273.200104,156.652664,281.829559,151.886154,291.612762,150.188065,301.564728,151.13652,310.712463,154.795898,344.503204,157.888412,355.932709,155.76178,367.536072,156.881516,378.15274,161.645584,386.251617,169.745758,324.021393,189.332199,322.72168,203.23941,321.450378,217.063507,320.25647,230.826675,307.842255,241.570465,313.359344,243.656036,319.22406,244.790131,325.70932,244.624405,331.977905,243.445572,282.33551,186.486679,289.081909,182.069336,297.156372,183.362747,302.634247,189.201752,295.638977,191.233322,288.33844,190.562363,347.868439,193.177963,354.499329,188.240784,362.790436,188.610413,368.953461,193.914612,362.149628,196.865143,354.641815,196.277863,293.528748,272.029236,301.178802,266.303284,309.897064,261.850189,319.221619,263.353668,329.033203,263.337524,337.383484,269.026215,344.842743,275.55426,336.968933,281.668579,327.620575,285.279816,317.520721,285.883789,308.001587,283.892731,299.668304,279.152283,309.589417,271.172241,318.596558,271.594666,327.957214,272.445984,327.698486,274.500488,318.319244,274.343048,309.435852,273.189545,1,0,?
638,'2019/06/10 17:34:45:160',18,255.1689,194.780121,254.042282,214.353241,254.376602,233.948547,255.381393,253.468002,258.091614,273.021118,264.792816,291.970276,276.020416,308.668182,291.070099,321.921387,309.993469,328.123932,330.056335,327.54126,348.168884,319.169769,363.676422,306.474976,375.352264,290.163666,382.697449,271.127319,388.281647,250.970917,393.46048,230.449738,397.463074,209.725632,273.326416,156.342468,282.056549,151.498123,291.943329,149.864899,301.951691,150.954056,311.098297,154.766907,344.100372,158.252853,355.72699,156.062302,367.541016,157.190384,378.371246,162.04689,386.634674,170.365891,324.160645,189.196732,322.790375,203.15799,321.441071,217.031158,320.1633,230.851151,307.730225,241.590073,313.189026,243.753036,319.033325,244.919739,325.507874,244.814804,331.750793,243.636063,282.274689,186.187729,289.13504,181.787094,297.278961,183.172745,302.753326,189.127823,295.667572,191.096283,288.300842,190.353424,347.823425,193.520508,354.552399,188.558884,362.930054,189.002457,369.144745,194.378983,362.250031,197.30722,354.664764,196.6604,293.457214,271.851105,301.044495,266.181671,309.652161,261.815338,318.780182,263.342712,328.42804,263.484863,336.577332,269.259552,343.868317,275.841949,336.055481,281.907898,326.783142,285.487701,316.733246,285.963135,307.368591,283.876404,299.302094,279.01062,309.327637,271.127838,318.044373,271.524872,327.103821,272.556366,326.809448,274.648315,317.695221,274.3815,309.105591,273.175354,1,0,?
639,'2019/06/10 17:34:48:594',19,254.379349,197.168625,253.504562,216.351898,254.320984,235.505798,255.741974,254.698868,258.671448,274.184662,265.005615,293.391205,275.714447,310.451813,290.429352,323.915619,309.091064,329.957306,329.314728,328.679169,347.607178,319.963654,363.375153,306.925049,375.258759,290.153137,382.505798,270.579681,387.752563,249.940186,392.552826,229.028336,396.292206,207.940781,269.712524,158.710358,277.983459,154.287491,287.325378,152.821198,296.828308,153.707993,305.497284,157.247055,338.569702,159.049133,350.375061,156.657013,362.389679,157.585052,373.468689,162.297714,382.084473,170.417404,318.210083,190.58963,316.812531,204.767471,315.429077,218.865372,314.12912,232.901184,302.449066,243.87323,307.89566,245.963409,313.710236,247.023239,320.535065,246.751801,327.13974,245.416595,276.705688,189.048645,283.781067,184.291748,292.349579,185.655991,298.26709,191.694931,290.847321,193.83165,283.087585,193.285324,343.05188,194.688339,350.105804,189.244461,359.143738,189.518265,366.024323,195.024124,358.668945,198.233414,350.499969,197.742325,290.172607,274.618408,297.034119,268.70578,305.20929,264.191772,314.068695,265.56897,324.019196,265.38916,332.651917,270.928894,340.566833,277.255402,332.571228,283.72403,323.174072,287.734802,312.899475,288.604645,303.667419,286.668793,295.72644,281.821808,304.806671,273.33786,313.636719,273.705475,323.686768,274.382019,323.423279,276.808228,313.448975,276.933655,304.589691,275.687012,1,0,?
640,'2019/06/10 17:34:48:613',19,254.24379,198.351227,253.416656,217.729141,254.28331,237.098312,255.752029,256.424072,258.691345,275.872955,265.05484,294.871918,275.742157,311.764038,290.490234,325.004486,309.197968,330.699188,329.414886,329.170685,347.518707,320.115204,363.102264,306.943115,374.975555,290.33255,382.430145,271.090271,387.821381,250.738647,392.648865,230.045364,396.383789,209.170868,269.531403,159.235413,277.70578,154.596497,287.03421,152.885361,296.578339,153.600861,305.325012,157.004761,338.511444,158.886795,350.176025,156.624863,362.048492,157.647003,372.984283,162.385223,381.503845,170.462662,317.996246,190.322571,316.414825,204.405914,314.852661,218.401627,313.385376,232.33728,301.869904,243.844574,307.312744,245.927963,313.137238,246.976563,319.988495,246.741882,326.613556,245.43364,277.22052,189.030624,284.28833,184.315567,292.831268,185.652679,298.77179,191.684662,291.342072,193.751495,283.598969,193.214447,342.671844,194.531311,349.691895,189.153534,358.671478,189.456665,365.485321,194.987564,358.157532,198.110718,350.049225,197.592224,289.727539,274.465424,296.559479,268.644714,304.699219,264.192841,313.510559,265.508179,323.477905,265.353058,332.14682,270.808289,340.11911,277.09494,332.188385,283.57312,322.843964,287.670319,312.525452,288.569214,303.227234,286.656891,295.263123,281.741394,304.271454,273.238342,313.164734,273.506195,323.397003,274.256714,323.190491,276.92334,313.015472,277.100616,304.033478,275.839539,1,0,?
641,'2019/06/10 17:34:48:662',19,254.396774,197.527084,253.604721,216.909744,254.457535,236.270325,255.904068,255.604599,258.813171,275.080902,265.208069,294.107635,276.009949,310.935852,290.808411,324.116028,309.478363,329.925507,329.732697,328.464081,347.909637,319.488373,363.498657,306.273804,375.317841,289.555603,382.682922,270.230865,387.958954,249.853821,392.661163,229.161087,396.250153,208.284012,269.669281,159.282043,278.065704,154.578354,287.638977,152.9758,297.377167,153.899185,306.279694,157.552017,338.545349,159.280243,350.240814,156.867325,362.174103,157.763702,373.186035,162.434174,381.716736,170.563156,318.748383,190.55304,317.325989,204.649643,315.914948,218.662872,314.582306,232.614471,302.985779,243.614166,308.429657,245.782349,314.28241,246.872543,321.033295,246.576904,327.517059,245.160721,277.138947,188.896988,284.143768,184.127029,292.668182,185.387375,298.560913,191.425446,291.198608,193.621002,283.492065,193.079514,343.187561,194.403793,350.127014,189.00293,359.045227,189.270615,365.783844,194.797409,358.54422,197.995651,350.492981,197.495987,291.328796,274.338684,298.037323,268.568237,305.951904,264.105377,314.506958,265.457153,324.092651,265.208862,332.391693,270.599457,339.995728,276.802246,332.380524,283.09256,323.355499,286.984161,313.444,287.835297,304.501984,285.987122,296.771667,281.323334,306.012695,273.28949,314.128876,273.592468,323.381287,274.19101,323.189941,275.948425,314.031708,276.048096,305.89975,274.99881,1,0,?
642,'2019/06/10 17:34:48:694',19,254.487595,197.032211,253.654678,216.153503,254.509705,235.237701,255.962204,254.396683,258.891998,273.913818,265.219086,293.183411,275.942535,310.280304,290.681915,323.750549,309.334808,329.795197,329.502991,328.482758,347.73703,319.726196,363.489685,306.703461,375.38858,289.942566,382.666138,270.354431,387.943573,249.711914,392.778534,228.814377,396.574066,207.741974,269.540375,159.528427,277.631104,154.834137,286.926605,153.039719,296.483337,153.682922,305.261475,157.008713,338.578064,158.790283,350.539856,156.496857,362.678772,157.574265,373.795166,162.551651,382.336487,170.916977,318.197418,189.975845,316.795685,204.255112,315.416687,218.456772,314.133087,232.597321,302.715393,243.642685,308.062103,245.693634,313.769592,246.728745,320.541809,246.427567,327.090118,245.078964,277.310333,189.233795,284.184753,184.586227,292.535645,185.829041,298.41684,191.511124,291.187592,193.643814,283.6138,193.195129,343.23703,194.338577,350.181152,189.190033,358.985931,189.514999,365.734619,194.821808,358.514221,197.82193,350.53009,197.317383,290.341736,274.412384,297.244751,268.580505,305.442352,264.087372,314.345398,265.454163,324.359253,265.220123,333.082214,270.679413,341.149872,276.860992,333.056274,283.267151,323.614594,287.279663,313.283813,288.191956,304.016266,286.296661,296.00882,281.529297,305.202209,273.141235,313.954315,273.48288,323.949951,274.087097,323.701355,276.512451,313.771637,276.711853,304.97998,275.488831,1,0,?
643,'2019/06/10 17:34:48:710',19,254.259155,197.946182,253.574738,217.294632,254.550293,236.61264,256.046997,255.939697,258.972565,275.508087,265.421539,294.677795,276.322144,311.608002,291.257507,324.811554,310.052216,330.526337,330.196472,329.010559,348.286621,320.01181,363.821289,306.81308,375.536224,290.054321,382.713898,270.615753,387.9021,250.146622,392.667053,229.395325,396.378876,208.471771,269.36441,159.725296,277.626434,155.083389,287.025085,153.328796,296.66272,153.948669,305.538513,157.247574,338.418304,158.880493,350.255127,156.655914,362.280853,157.732407,373.332245,162.577408,381.904297,170.781525,318.291534,189.81189,316.87738,204.1138,315.481995,218.32962,314.182129,232.483841,302.914276,243.707367,308.255219,245.708694,313.95108,246.713028,320.649872,246.403641,327.117523,245.063919,277.041107,188.950195,284.007904,184.134583,292.513733,185.351486,298.458099,191.267471,291.120056,193.396164,283.430969,192.952713,343.174133,193.968796,350.143494,188.609909,359.060822,188.897537,365.846283,194.385712,358.5867,197.445526,350.529938,196.940002,290.6633,274.899994,297.505585,268.877167,305.668152,264.218842,314.576843,265.489594,324.551575,265.24469,333.228058,270.756195,341.179504,277.097198,333.180908,283.234436,323.877136,287.032074,313.742279,287.907104,304.562195,286.183441,296.497711,281.719177,305.545105,273.366211,314.262146,273.581543,324.194305,274.200256,323.963379,276.281708,314.169342,276.391815,305.452606,275.391632,1,0,?
644,'2019/06/10 17:34:48:744',19,254.717056,196.873138,253.806625,216.032608,254.595428,235.168457,256.008698,254.359421,258.879211,273.884216,265.06665,293.184998,275.623566,310.385162,290.272766,323.932281,308.912933,330.024689,329.049225,328.640442,347.207275,319.782166,362.884125,306.709381,374.826019,290.033173,382.287109,270.600861,387.694519,250.08902,392.597687,229.292892,396.44519,208.310501,270.05722,159.228394,278.295654,154.632553,287.701691,153.027466,297.304535,153.872284,306.081421,157.40979,338.40509,159.053589,350.282013,156.634705,362.367798,157.571243,373.488464,162.354874,382.085358,170.579941,318.272736,190.194504,316.787537,204.430756,315.327271,218.588699,313.959595,232.684036,302.326172,243.440872,307.730499,245.67868,313.561646,246.809875,320.454834,246.486511,327.084595,245.014359,277.29715,188.85025,284.22049,184.145447,292.637146,185.415543,298.489685,191.25563,291.214966,193.402664,283.599304,192.906158,343.306641,194.171555,350.270386,188.891876,359.147919,189.218643,365.895721,194.643967,358.648163,197.722977,350.617432,197.215179,290.777679,274.233978,297.438965,268.428864,305.412323,264.00058,314.054901,265.376709,323.811646,265.130493,332.274384,270.518646,340.034302,276.688843,332.217255,283.077789,323.039856,287.094727,312.943756,288.013885,303.915009,286.100403,296.165924,281.329163,305.414398,273.070526,313.656616,273.395081,323.138336,273.971344,322.892578,276.172028,313.487274,276.406219,305.218536,275.205475,1,0,?
645,'2019/06/10 17:34:48:776',19,254.18959,197.681519,253.550171,217.295059,254.518387,236.880676,255.998398,256.447449,258.943451,276.128662,265.590973,295.203033,276.770966,311.876892,291.918793,324.761841,310.784912,330.230347,330.933807,328.509125,348.959778,319.345398,364.341797,305.95755,375.852142,289.060181,382.900818,269.691772,387.947052,249.413101,392.498718,228.874512,395.976318,208.165863,268.865051,159.722153,277.234009,154.728043,286.894653,152.809464,296.807495,153.504623,305.932373,156.998596,338.972351,158.805573,350.714569,156.609238,362.660736,157.730621,373.595551,162.670898,381.937958,171.014297,318.852509,189.949707,317.426178,204.228088,316.009338,218.421326,314.677643,232.552094,303.179443,243.415878,308.667786,245.477859,314.51712,246.520569,321.232727,246.224915,327.712524,244.874023,276.877594,189.078445,283.977966,184.276123,292.613678,185.496292,298.673798,191.507278,291.195587,193.645096,283.378815,193.158127,343.222107,194.379974,350.257233,189.06987,359.235687,189.352402,366.026215,194.932022,358.701416,197.992096,350.596863,197.441086,290.84201,274.470215,297.755341,268.505798,305.953796,263.888397,314.874329,265.183685,324.780914,264.943359,333.386566,270.435394,341.199249,276.837067,333.393158,283.107483,324.167664,286.995331,314.059753,287.884552,304.791046,286.091309,296.698944,281.461639,305.825378,273.048859,314.578888,273.310272,324.475098,273.945251,324.307404,276.168945,314.517731,276.305725,305.734314,275.223419,1,0,?
646,'2019/06/10 17:34:48:810',19,254.685562,196.420792,253.707962,215.48616,254.407013,234.521729,255.710144,253.639175,258.490021,273.122742,264.67276,292.382416,275.293823,309.457275,289.920898,322.949585,308.473999,329.130646,328.678162,328.031677,347.009338,319.465637,362.882782,306.596039,374.925385,289.932312,382.3573,270.40921,387.748901,249.811935,392.658936,228.952148,396.500244,207.91127,269.719604,158.623413,278.092743,154.113815,287.612549,152.735382,297.263916,153.827621,306.045319,157.580048,338.154633,159.503326,350.21814,156.894119,362.523163,157.661118,373.898956,162.361008,382.684265,170.664246,318.348206,190.812149,316.925293,204.846893,315.519379,218.807465,314.202942,232.707245,302.325226,243.627472,307.844391,245.847672,313.769226,246.962936,320.738525,246.687881,327.456512,245.267776,277.23111,189.04631,284.266602,184.339188,292.772034,185.73465,298.649506,191.740402,291.273163,193.843689,283.574097,193.275116,343.069641,194.815887,350.101471,189.427597,359.072357,189.701431,365.914886,195.144485,358.591888,198.343414,350.476959,197.845413,290.427826,274.437347,297.268677,268.605927,305.402649,264.123901,314.220337,265.544434,324.140076,265.354675,332.702271,270.877563,340.574585,277.118347,332.540771,283.352631,323.19101,287.172516,313.006897,287.97879,303.902771,286.084015,296.011139,281.429016,305.051208,273.190582,313.779358,273.556061,323.695587,274.252167,323.408905,276.424316,313.585236,276.490173,304.87088,275.296295,1,0,?
647,'2019/06/10 17:34:48:862',19,254.376358,197.589996,253.489426,217.109207,254.26683,236.619263,255.627182,256.051239,258.442535,275.55365,264.800537,294.597687,275.639313,311.447052,290.546356,324.61908,309.385101,330.296173,329.654175,328.895477,347.829956,319.975555,363.4245,306.855743,375.192688,290.222504,382.472046,270.950195,387.739807,250.546494,392.504303,229.778992,396.190674,208.835953,269.609314,159.179169,277.920563,154.47554,287.376892,152.803467,297.012909,153.608185,305.818756,157.131271,339.096008,158.985748,350.780792,156.770844,362.667603,157.861877,373.578491,162.750076,381.964142,171.049591,318.455505,190.26683,316.940948,204.331619,315.442932,218.308731,314.031555,232.231384,302.707214,243.799347,308.029144,245.768051,313.702606,246.757126,320.322083,246.561569,326.727478,245.351563,277.06662,189.029907,284.170074,184.260483,292.767456,185.590912,298.698669,191.707428,291.243164,193.873886,283.454895,193.309357,342.897583,194.729568,349.93161,189.30307,358.943787,189.604691,365.748718,195.203644,358.41452,198.414474,350.273895,197.878326,290.346039,274.5513,297.246857,268.821381,305.306641,264.340698,314.004486,265.642517,323.773041,265.483856,332.275848,270.933014,340.183472,277.143433,332.393616,283.589874,323.164459,287.643677,312.982849,288.508423,303.76123,286.620178,295.865967,281.755005,304.968323,273.414124,313.649292,273.670959,323.543671,274.409485,323.376678,276.791901,313.520416,276.894257,304.755432,275.731445,1,0,?
648,'2019/06/10 17:34:48:878',19,254.33223,197.290451,253.56221,216.577194,254.440735,235.83699,255.871399,255.126022,258.759308,274.654388,265.118835,293.774261,275.851807,310.704712,290.534363,324.058624,309.115753,330.026978,329.341461,328.687622,347.573914,319.817749,363.25235,306.660461,375.149261,289.905457,382.526123,270.464355,387.871399,250.026245,392.729553,229.332901,396.501556,208.457596,269.427307,158.275635,277.783234,153.822235,287.224152,152.372452,296.817047,153.324753,305.585083,156.935745,339.230713,158.989777,351.010834,156.697495,362.987061,157.689987,374.003052,162.462372,382.50174,170.641006,318.673737,190.191238,317.231964,204.366989,315.798279,218.4599,314.447906,232.488449,302.824402,243.347122,308.303284,245.430038,314.139343,246.503891,320.906067,246.245728,327.449829,244.940155,276.888306,188.670258,283.940948,184.035065,292.443695,185.32872,298.386505,191.217896,290.994354,193.298584,283.281952,192.755692,343.238434,194.434631,350.258179,189.243759,359.163483,189.573334,365.950684,195.001617,358.649475,198.01709,350.588898,197.458084,290.170349,274.114288,297.168182,268.268066,305.451141,263.794434,314.398254,265.203827,324.409912,265.025208,333.093811,270.534882,341.026337,276.871826,333.006592,283.27829,323.572021,287.219025,313.266052,288.062927,303.959747,286.111298,295.900757,281.294464,305.059265,272.911652,313.992828,273.31076,324.109772,274.002197,323.888947,276.370392,313.842133,276.479645,304.880157,275.213928,1,0,?
649,'2019/06/10 17:34:48:909',19,254.841583,196.621521,253.827484,216.022919,254.481094,235.412186,255.718781,254.790237,258.44632,274.365234,264.693207,293.591492,275.410065,310.647064,290.195953,324.076965,308.973541,329.99884,329.362579,328.765045,347.761597,319.99408,363.609955,306.905762,375.5224,290.088715,382.794708,270.52005,388.083893,249.861176,392.919037,228.890732,396.70517,207.75119,269.993134,157.997437,278.241364,153.5914,287.552856,152.196213,296.996674,153.160385,305.594086,156.746277,339.339905,158.923401,351.108368,156.605988,363.081848,157.567474,374.119598,162.313843,382.665527,170.499741,318.470642,190.016876,316.904144,204.179138,315.351532,218.260574,313.889465,232.28627,302.312439,243.572861,307.724182,245.646683,313.506622,246.702698,320.332886,246.509857,326.946503,245.263138,277.600037,188.41423,284.683014,183.662506,293.228516,185.127136,299.055664,191.343903,291.630371,193.485809,283.889374,192.860123,343.175781,194.534561,350.195526,189.032028,359.199219,189.342392,365.976135,194.958267,358.649048,198.249924,350.524017,197.727341,289.800659,274.220123,296.802429,268.613617,304.973816,264.268066,313.753418,265.692841,323.701416,265.553284,332.370087,271.019379,340.496094,277.171844,332.419464,283.55899,322.969757,287.508118,312.630188,288.308105,303.331085,286.358978,295.358215,281.470947,304.534729,273.24353,313.34256,273.618958,323.469177,274.382141,323.260986,276.81427,313.182465,276.855682,304.282837,275.595795,1,0,?
650,'2019/06/10 17:34:48:943',19,254.373749,198.137787,253.550995,217.387604,254.414474,236.619003,255.880493,255.769379,258.831055,275.03006,265.115875,293.966888,275.708252,310.880859,290.347504,324.240967,309.024384,330.088196,329.309387,328.853821,347.520752,320.023743,363.153076,306.949341,374.997253,290.369781,382.35498,271.061798,387.712463,250.534103,392.61908,229.62088,396.452484,208.532623,269.905975,158.285522,278.414734,154.022018,287.863037,152.765533,297.388062,153.781754,306.045258,157.427719,338.453674,159.167313,350.331055,156.756256,362.437683,157.656464,373.639282,162.363342,382.378998,170.568558,318.3078,190.009277,316.841797,204.269073,315.388306,218.437485,314.021332,232.549225,302.334198,243.607758,307.794708,245.784683,313.672211,246.856583,320.550995,246.591705,327.173004,245.178726,276.806885,188.448212,283.966248,183.831955,292.539917,185.170547,298.511566,191.121628,291.037292,193.070007,283.257477,192.516037,343.074066,194.144836,350.170532,188.837875,359.183502,189.157669,366.11972,194.567566,358.735046,197.560196,350.570282,197.036987,290.517181,274.309998,297.334564,268.487366,305.405762,264.090546,314.089569,265.401764,323.891968,265.236633,332.464722,270.611023,340.360199,276.82962,332.512054,283.382721,323.22699,287.50412,312.982605,288.379486,303.774261,286.480957,295.92218,281.578156,305.002106,273.195404,313.692322,273.455841,323.621368,274.187164,323.403564,276.510834,313.524109,276.637787,304.775635,275.449341,1,0,?
